"","idacr","obsid","leader","startdate","enddate","entry","noexit","gender","duration","Rstart","num","length","years"
"2987","POL","POL-2010-1","Komorowski","2010-04-10","2010-07-08","Regular",NA,"M",0.244505494505494,"2005-12-23",19,1657.95833333333,4.54235159817352
"2988","POL","POL-2010-2","Borusewicz","2010-07-08","2010-07-08","Regular",NA,"M",0,"2010-04-10",20,89,0.243835616438356
"2989","POL","POL-2010-3","Schetyna","2010-07-08","2010-08-06","Regular",NA,"M",0.0796703296703297,"2010-07-08",21,29,0.0794520547945206
"2990","POL","POL-2010-4","Komorowski","2010-08-06","2015-08-06","Regular",NA,"M",5.01648351648352,"2010-07-08",22,1855,5.08219178082192
"2991","POR","POR-1889","Carlos I","1889-10-19","1908-02-01","Regular",12,"M",18.3461538461538,"1861-11-11",2,16882.0027546296,46.252062341451
"2992","POR","POR-1889","Carlos I","1889-10-19","1908-02-01","Regular",12,"M",18.3461538461538,"1889-10-19",3,6678,18.2958904109589
"2993","POR","POR-1908","Manuel II","1908-02-01","1910-10-05","Regular",12,"M",2.68406593406593,"1889-10-19",4,7655,20.972602739726
"2994","POR","POR-1908","Manuel II","1908-02-01","1910-10-05","Regular",12,"M",2.68406593406593,"1908-02-01",5,977,2.67671232876712
"2995","POR","POR-1910","Braga","1910-10-05","1911-08-24","Irregular",NA,"M",0.887362637362637,"1908-02-01",6,1300,3.56164383561644
"2996","POR","POR-1911","Arriaga","1911-08-24","1915-05-29","Regular",NA,"M",3.77472527472527,"1910-10-05",7,1697,4.64931506849315
"2997","POR","POR-1915-1","Braga","1915-05-29","1915-10-05","Regular",NA,"M",0.354395604395604,"1911-08-24",8,1503,4.11780821917808
"2998","POR","POR-1915-2","Machado Guimaraes","1915-10-05","1917-12-08","Regular",12,"M",2.18406593406593,"1915-05-29",9,924,2.53150684931507
"2999","POR","POR-1915-2","Machado Guimaraes","1915-10-05","1917-12-08","Regular",12,"M",2.18406593406593,"1915-10-05",10,795,2.17808219178082
"3000","POR","POR-1917","Paes","1917-12-08","1918-12-14","Irregular",12,"M",1.01923076923077,"1915-10-05",11,1166,3.19452054794521
"3001","POR","POR-1917","Paes","1917-12-08","1918-12-14","Irregular",12,"M",1.01923076923077,"1917-12-08",12,371,1.01643835616438
"3002","POR","POR-1918","Joao Canto e Castro","1918-12-16","1919-10-05","Regular",NA,"M",0.804830586080586,"1917-12-08",13,665.958333333333,1.82454337899543
"3003","POR","POR-1919","Almeida","1919-10-05","1923-08-06","Regular",NA,"M",3.8489010989011,"1918-12-16",14,1693.95833333333,4.64098173515982
"3004","POR","POR-1923","Gomes","1923-08-06","1925-12-11","Regular",NA,"M",2.35725732600733,"1919-10-05",15,2259.04166666667,6.18915525114155
"3005","POR","POR-1925","Machado Guimaraes","1925-12-16","1926-05-28","Regular",1,"M",0.447687728937729,"1923-08-06",16,1026,2.81095890410959
"3006","POR","POR-1925","Machado Guimaraes","1925-12-16","1926-05-28","Regular",1,"M",0.447687728937729,"1925-12-16",17,162.958333333333,0.446461187214612
"3007","POR","POR-1926","Carmona","1926-05-28","1932-07-05","Irregular",NA,"M",6.12637362637363,"1925-12-16",18,2392.95833333333,6.5560502283105
"3008","POR","POR-1932","Salazar","1932-07-05","1968-09-16","Regular",NA,"M",36.3241758241758,"1926-05-28",19,15452,42.3342465753425
"3009","POR","POR-1968","Caetano","1968-09-27","1974-04-25","Regular",1,"M",5.59340659340659,"1932-07-05",20,15269,41.8328767123288
"3010","POR","POR-1968","Caetano","1968-09-27","1974-04-25","Regular",1,"M",5.59340659340659,"1968-09-27",21,2036,5.57808219178082
"3011","POR","POR-1974-1","Spinola","1974-04-25","1974-09-30","Irregular",NA,"M",0.434065934065934,"1968-09-27",22,2194,6.01095890410959
"3012","POR","POR-1974-2","Costa Gomes","1974-09-30","1976-07-23","Regular",NA,"M",1.81868131868132,"1974-04-25",23,820,2.24657534246575
"3013","POR","POR-1976","Eanes","1976-07-23","1986-03-09","Regular",NA,"M",9.65945512820513,"1974-09-30",24,4178.04166666667,11.4466894977169
"3014","POR","POR-1986","Soares","1986-03-09","1996-03-09","Regular",NA,"M",10.0357142857143,"1976-07-23",25,7169.04166666667,19.6412100456621
"3015","POR","POR-1996","Sampaio","1996-03-09","2006-03-09","Regular",NA,"M",10.032967032967,"1986-03-09",26,7305,20.013698630137
"3016","POR","POR-2006","Cavaco Silva","2006-03-09","2015-12-31","Regular",10,"M",9.84615384615385,"1996-03-09",27,7236,19.8246575342466
"3017","POR","POR-2006","Cavaco Silva","2006-03-09","2015-12-31","Regular",10,"M",9.84615384615385,"2006-03-09",28,3584,9.81917808219178
"3018","PRK","PRK-1994","Kim Jong-Il","1994-07-08","2011-12-17","Regular",NA,"M",17.5028617216117,"1948-09-09",2,23109.0416666667,63.3124429223744
"3019","PRK","PRK-2011","Kim Jong Un","2011-12-17","2015-12-31","Regular",10,"M",4.0521978021978,"1994-07-08",3,7846.04166666667,21.49600456621
"3020","PRK","PRK-2011","Kim Jong Un","2011-12-17","2015-12-31","Regular",10,"M",4.0521978021978,"2011-12-17",4,1475,4.04109589041096
"3021","QAT","QAT-1971","Ahmed Ath-Thani","1971-09-03","1972-02-22","Regular",5,"M",0.472641941391941,"1971-09-03",2,172.041666666667,0.47134703196347
"3022","QAT","QAT-1972","Khalifah Ath-Thani","1972-02-22","1995-06-27","Irregular",5,"M",23.4229624542125,"1971-09-03",3,8698,23.8301369863014
"3023","QAT","QAT-1972","Khalifah Ath-Thani","1972-02-22","1995-06-27","Irregular",5,"M",23.4229624542125,"1972-02-22",4,8525.95833333333,23.3587899543379
"3024","QAT","QAT-1995","Hamad ibn Khalifah Al Thani","1995-06-27","2013-06-25","Irregular",NA,"M",18.0576923076923,"1972-02-22",5,15098.9583333333,41.3670091324201
"3025","QAT","QAT-2013","Tamim ibn Hamad Al Thani","2013-06-26","2015-12-31","Regular",10,"M",2.52209249084249,"1995-06-27",6,7492.04166666667,20.5261415525114
"3026","QAT","QAT-2013","Tamim ibn Hamad Al Thani","2013-06-26","2015-12-31","Regular",10,"M",2.52209249084249,"2013-06-26",7,918.041666666667,2.51518264840183
"3027","ROK","ROK-1948","Rhee","1948-08-15","1960-04-27","Regular",3,"M",11.739010989011,"1948-08-15",2,4273,11.7068493150685
"3028","ROK","ROK-1960-1","Ho Chong","1960-04-27","1960-08-12","Regular",NA,"M",0.293956043956044,"1948-08-15",3,4380,12
"3029","ROK","ROK-1960-2","Myun Chang","1960-08-12","1961-05-16","Regular",1,"M",0.760989010989011,"1960-04-27",4,384,1.05205479452055
"3030","ROK","ROK-1960-2","Myun Chang","1960-08-12","1961-05-16","Regular",1,"M",0.760989010989011,"1960-08-12",5,277,0.758904109589041
"3031","ROK","ROK-1961-1","Chang Do Yong","1961-05-18","1961-07-03","Irregular",9,"M",0.126373626373626,"1960-08-12",6,325,0.89041095890411
"3032","ROK","ROK-1961-1","Chang Do Yong","1961-05-18","1961-07-03","Irregular",9,"M",0.126373626373626,"1961-05-18",7,46,0.126027397260274
"3033","ROK","ROK-1961-2","Hee Park","1961-07-03","1979-10-26","Irregular",5,"M",18.3763736263736,"1961-05-18",8,6735,18.4520547945205
"3034","ROK","ROK-1961-2","Hee Park","1961-07-03","1979-10-26","Irregular",5,"M",18.3763736263736,"1961-07-03",9,6689,18.3260273972603
"3035","ROK","ROK-1979","Choi Kuy Hay","1979-10-26","1980-08-16","Regular",NA,"M",0.81043956043956,"1961-07-03",10,6984,19.1342465753425
"3036","ROK","ROK-1980-1","Park Choong Hoon","1980-08-16","1980-08-27","Regular",NA,"M",0.0302197802197802,"1979-10-26",11,306,0.838356164383562
"3037","ROK","ROK-1980-2","Chun Doo Hwan","1980-08-27","1988-02-25","Regular",NA,"M",7.52209249084249,"1980-08-16",12,2749.04166666667,7.53162100456621
"3038","ROK","ROK-1988","Roh Tae Woo","1988-02-25","1993-02-25","Regular",NA,"M",5.01923076923077,"1980-08-27",13,4565.04166666667,12.5069634703196
"3039","ROK","ROK-1993","Kim Young Sam","1993-02-25","1998-02-25","Regular",NA,"M",5.01648351648352,"1988-02-25",14,3653,10.0082191780822
"3040","ROK","ROK-1998","Kim Dae Jung","1998-02-25","2003-02-25","Regular",NA,"M",5.01648351648352,"1993-02-25",15,3652,10.0054794520548
"3041","ROK","ROK-2003","Roh Moo Hyun","2003-02-25","2008-02-25","Regular",NA,"M",5.01648351648352,"1998-02-25",16,3652,10.0054794520548
"3042","ROK","ROK-2008","Lee Myung Bak","2008-02-25","2013-02-25","Regular",NA,"M",5.01923076923077,"2003-02-25",17,3653,10.0082191780822
"3043","ROK","ROK-2013","Park Geun-hye","2013-02-25","2015-12-31","Regular",10,"F",2.8543956043956,"2008-02-25",18,2866,7.85205479452055
"3044","ROK","ROK-2013","Park Geun-hye","2013-02-25","2015-12-31","Regular",10,"F",2.8543956043956,"2013-02-25",19,1039,2.84657534246575
"3045","RUM","RUM-1914","Ferdinand I","1914-10-11","1927-07-21","Regular",NA,"M",12.8185668498168,"1866-05-22",2,22338.961087963,61.2026331177067
"3046","RUM","RUM-1927","Nicholas","1927-07-21","1930-06-08","Regular",NA,"M",2.89285714285714,"1914-10-11",3,5718.95833333333,15.6683789954338
"3047","RUM","RUM-1930","Carol II","1930-06-08","1940-09-06","Irregular",1,"M",10.282967032967,"1927-07-21",4,4796,13.1397260273973
"3048","RUM","RUM-1930","Carol II","1930-06-08","1940-09-06","Irregular",1,"M",10.282967032967,"1930-06-08",5,3743,10.2547945205479
"3049","RUM","RUM-1940","Antonescu","1940-09-06","1944-08-23","Irregular",5,"M",3.97527472527473,"1930-06-08",6,5190,14.2191780821918
"3050","RUM","RUM-1940","Antonescu","1940-09-06","1944-08-23","Irregular",5,"M",3.97527472527473,"1940-09-06",7,1447,3.96438356164384
"3051","RUM","RUM-1944","Michael","1944-08-23","1947-12-30","Irregular",4,"M",3.36275183150183,"1940-09-06",8,2671.04166666667,7.31792237442922
"3052","RUM","RUM-1944","Michael","1944-08-23","1947-12-30","Irregular",4,"M",3.36275183150183,"1944-08-23",9,1224.04166666667,3.35353881278539
"3053","RUM","RUM-1947","Georghiu-Dej","1947-12-30","1965-03-19","Irregular",NA,"M",17.2774725274725,"1944-08-23",10,7513.04166666667,20.5836757990868
"3054","RUM","RUM-1965","Ceausescu","1965-03-22","1989-12-25","Regular",3,"M",24.8461538461538,"1947-12-30",11,15336,42.0164383561644
"3055","RUM","RUM-1965","Ceausescu","1965-03-22","1989-12-25","Regular",3,"M",24.8461538461538,"1965-03-22",12,9044,24.7780821917808
"3056","RUM","RUM-1989","Roman","1989-12-26","1991-10-01","Regular",NA,"M",1.7691163003663,"1965-03-22",13,9688.95833333333,26.5450913242009
"3057","RUM","RUM-1991","Stolojan","1991-10-01","1992-11-04","Regular",NA,"M",1.09901556776557,"1989-12-26",14,1044,2.86027397260274
"3058","RUM","RUM-1992","Vacariou","1992-11-04","1996-12-12","Regular",NA,"M",4.11813186813187,"1991-10-01",15,1899.04166666667,5.20285388127854
"3059","RUM","RUM-1996","Ciorbea","1996-12-12","1998-03-30","Regular",NA,"M",1.29945054945055,"1992-11-04",16,1972,5.4027397260274
"3060","RUM","RUM-1998-1","Dejeu","1998-03-30","1998-04-15","Regular",NA,"M",0.0438415750915751,"1996-12-12",17,488.958333333333,1.33961187214612
"3061","RUM","RUM-1998-2","Vasile","1998-04-15","1999-12-14","Regular",NA,"M",1.67044413919414,"1998-03-30",18,624,1.70958904109589
"3062","RUM","RUM-1999-1","Athanasiu","1999-12-14","1999-12-22","Regular",NA,"M",0.021978021978022,"1998-04-15",19,616.041666666667,1.68778538812785
"3063","RUM","RUM-1999-2","Isarescu","1999-12-22","2000-12-28","Regular",NA,"M",1.02197802197802,"1999-12-14",20,380,1.04109589041096
"3064","RUM","RUM-2000","A. Nastase","2000-12-28","2004-12-21","Regular",NA,"M",3.99450549450549,"1999-12-22",21,1826,5.0027397260274
"3065","RUM","RUM-2004-1","Eugen Bejinariu","2004-12-21","2004-12-29","Regular",NA,"M",0.021978021978022,"2000-12-28",22,1462,4.00547945205479
"3066","RUM","RUM-2004-2","Traian Basescu","2004-12-29","2007-04-20","Regular",NA,"M",2.31307234432234,"2004-12-21",23,849.958333333333,2.32865296803653
"3067","RUM","RUM-2007-1","Vacariou","2007-04-20","2007-05-23","Regular",NA,"M",0.0906593406593407,"2004-12-29",24,874.958333333333,2.39714611872146
"3068","RUM","RUM-2007-2","Traian Basescu","2007-05-23","2012-07-10","Regular",NA,"M",5.1510989010989,"2007-04-20",25,1908,5.22739726027397
"3069","RUM","RUM-2012-1","Crin Antonescu","2012-07-10","2012-08-28","Regular",NA,"M",0.134615384615385,"2007-05-23",26,1924,5.27123287671233
"3070","RUM","RUM-2012-2","Traian Basescu","2012-08-28","2014-12-21","Regular",NA,"M",2.32154304029304,"2012-07-10",27,894.041666666667,2.44942922374429
"3071","RUS","RUS-1855","Alexander II","1855-03-02","1881-03-13","Regular",12,"M",26.1208791208791,"1855-03-02",2,9508,26.0493150684932
"3072","RUS","RUS-1881","Alexander III","1881-03-13","1894-11-01","Regular",NA,"M",13.6840735017298,"1855-03-02",3,14489.0027546296,39.6958979578894
"3073","RUS","RUS-1894","Nicholas II","1894-11-01","1917-11-06","Regular",12,"M",23.0906593406593,"1881-03-13",4,13386.0027546296,36.6739801496702
"3074","RUS","RUS-1894","Nicholas II","1894-11-01","1917-11-06","Regular",12,"M",23.0906593406593,"1894-11-01",5,8405,23.027397260274
"3075","RUS","RUS-1917","Lenin","1917-11-07","1923-03-10","Irregular",NA,"M",5.3543956043956,"1894-11-01",6,10355,28.3698630136986
"3076","RUS","RUS-1923","Stalin","1923-03-10","1953-03-05","Regular",NA,"M",30.0906593406593,"1917-11-07",7,12902,35.3479452054795
"3077","RUS","RUS-1953-1","Malenkov","1953-03-06","1953-03-20","Regular",NA,"M",0.0384615384615385,"1923-03-10",8,10968,30.0493150684932
"3078","RUS","RUS-1953-2","Khrushchev","1953-03-20","1964-10-15","Regular",NA,"M",11.6125228937729,"1953-03-06",9,4240.95833333333,11.6190639269406
"3079","RUS","RUS-1964","Brezhnev","1964-10-15","1982-11-10","Regular",NA,"M",18.1319826007326,"1953-03-20",10,10827,29.6630136986301
"3080","RUS","RUS-1982","Andropov","1982-11-10","1984-02-09","Regular",NA,"M",1.25274725274725,"1964-10-15",11,7056.04166666667,19.3316210045662
"3081","RUS","RUS-1984","Chernenko","1984-02-13","1985-03-10","Regular",NA,"M",1.07417582417582,"1982-11-10",12,851,2.33150684931507
"3082","RUS","RUS-1985","Gorbachev","1985-03-11","1991-08-21","Regular",1,"M",6.4669184981685,"1984-02-13",13,2745.95833333333,7.52317351598174
"3083","RUS","RUS-1985","Gorbachev","1985-03-11","1991-08-21","Regular",1,"M",6.4669184981685,"1985-03-11",14,2353.95833333333,6.44920091324201
"3084","RUS","RUS-1991","Yeltsin","1991-08-21","1999-12-31","Regular",NA,"M",8.39022435897436,"1985-03-11",15,5408,14.8164383561644
"3085","RUS","RUS-2000","Putin","2000-01-01","2015-12-31","Regular",10,"M",16.0521978021978,"1991-08-21",16,8898.04166666667,24.378196347032
"3086","RUS","RUS-2000","Putin","2000-01-01","2015-12-31","Regular",10,"M",16.0521978021978,"2000-01-01",17,5843,16.0082191780822
"3087","RVN","RVN-1954-2","Quat","1954-06-16","1954-06-26","Regular",NA,"M",0.0274725274725275,"1954-01-12",2,164.958333333333,0.451940639269406
"3088","RVN","RVN-1954-3","Ngo Dinh Diem","1954-06-26","1963-11-01","Irregular",1,"M",9.3819826007326,"1954-06-16",3,3425.04166666667,9.38367579908676
"3089","RVN","RVN-1954-3","Ngo Dinh Diem","1954-06-26","1963-11-01","Irregular",1,"M",9.3819826007326,"1954-06-26",4,3415.04166666667,9.35627853881278
"3090","RVN","RVN-1963","Minh","1963-11-01","1964-01-30","Irregular",1,"M",0.247252747252747,"1954-06-26",5,3505.04166666667,9.60285388127854
"3091","RVN","RVN-1963","Minh","1963-11-01","1964-01-30","Irregular",1,"M",0.247252747252747,"1963-11-01",6,90,0.246575342465753
"3092","RVN","RVN-1964-1","Khanh","1964-01-30","1964-11-04","Irregular",3,"M",0.766483516483516,"1963-11-01",7,369,1.01095890410959
"3093","RVN","RVN-1964-1","Khanh","1964-01-30","1964-11-04","Irregular",3,"M",0.766483516483516,"1964-01-30",8,279,0.764383561643836
"3094","RVN","RVN-1964-2","Van Huong","1964-11-04","1965-01-26","Irregular",1,"M",0.228021978021978,"1964-01-30",9,362,0.991780821917808
"3095","RVN","RVN-1964-2","Van Huong","1964-11-04","1965-01-26","Irregular",1,"M",0.228021978021978,"1964-11-04",10,83,0.227397260273973
"3096","RVN","RVN-1965-1","Khahn","1965-01-26","1965-02-20","Irregular",9,"M",0.0686813186813187,"1964-11-04",11,108,0.295890410958904
"3097","RVN","RVN-1965-1","Khahn","1965-01-26","1965-02-20","Irregular",9,"M",0.0686813186813187,"1965-01-26",12,25,0.0684931506849315
"3098","RVN","RVN-1965-2","Quat","1965-02-20","1965-06-12","Irregular",1,"M",0.307577838827839,"1965-01-26",13,136.958333333333,0.375228310502283
"3099","RVN","RVN-1965-2","Quat","1965-02-20","1965-06-12","Irregular",1,"M",0.307577838827839,"1965-02-20",14,111.958333333333,0.306735159817352
"3100","RVN","RVN-1965-3","Van Thieu","1965-06-14","1975-04-21","Irregular",8,"M",9.88461538461539,"1965-02-20",15,3711.95833333333,10.1697488584475
"3101","RVN","RVN-1965-3","Van Thieu","1965-06-14","1975-04-21","Irregular",8,"M",9.88461538461539,"1965-06-14",16,3598,9.85753424657534
"3102","RVN","RVN-1975","Minh","1975-04-28","1975-04-30","Regular",8,"M",0.00549450549450549,"1965-06-14",17,3607,9.88219178082192
"3103","RVN","RVN-1975","Minh","1975-04-28","1975-04-30","Regular",8,"M",0.00549450549450549,"1975-04-28",18,2,0.00547945205479452
"3104","RWA","RWA-1961","Kayibanda","1961-10-26","1973-07-05","Regular",1,"M",11.7307692307692,"1961-10-26",2,4270,11.6986301369863
"3105","RWA","RWA-1973","Habyarimana","1973-07-05","1994-04-06","Irregular",11,"M",20.8241758241758,"1961-10-26",3,11850,32.4657534246575
"3106","RWA","RWA-1973","Habyarimana","1973-07-05","1994-04-06","Irregular",11,"M",20.8241758241758,"1973-07-05",4,7580,20.7671232876712
"3107","RWA","RWA-1994-1","Sindikubwabo","1994-04-06","1994-07-19","Irregular",NA,"M",0.285714285714286,"1973-07-05",5,7684,21.0520547945205
"3108","RWA","RWA-1994-2","Paul Kagame","1994-07-19","2015-12-31","Regular",10,"M",21.5248397435897,"1994-04-06",6,7939.04166666667,21.750799086758
"3109","RWA","RWA-1994-2","Paul Kagame","1994-07-19","2015-12-31","Regular",10,"M",21.5248397435897,"1994-07-19",7,7835.04166666667,21.4658675799087
"3110","SAF","SAF-1919","Smuts","1919-09-03","1924-06-29","Regular",NA,"M",4.83791208791209,"1910-05-31",2,5142.95833333333,14.090296803653
"3111","SAF","SAF-1924","Hertzog","1924-06-30","1939-09-05","Regular",NA,"M",15.2335164835165,"1919-09-03",3,7307,20.0191780821918
"3112","SAF","SAF-1939","Smuts","1939-09-06","1948-06-03","Regular",NA,"M",8.77197802197802,"1924-06-30",4,8739,23.9424657534247
"3113","SAF","SAF-1948","Malan","1948-06-03","1954-11-30","Regular",NA,"M",6.51385073260073,"1939-09-06",5,5564.04166666667,15.2439497716895
"3114","SAF","SAF-1954","Strijdom","1954-12-02","1958-08-23","Regular",NA,"M",3.73614926739927,"1948-06-03",6,3733,10.227397260274
"3115","SAF","SAF-1958-1","Swart","1958-08-23","1958-09-03","Regular",NA,"M",0.0302197802197802,"1954-12-02",7,1370.95833333333,3.7560502283105
"3116","SAF","SAF-1958-2","Verwoerd","1958-09-03","1966-09-06","Regular",NA,"M",8.03571428571428,"1958-08-23",8,2936,8.04383561643836
"3117","SAF","SAF-1966-1","Donges","1966-09-06","1966-09-13","Regular",NA,"M",0.0192307692307692,"1958-09-03",9,2932,8.03287671232877
"3118","SAF","SAF-1966-2","Vorster","1966-09-13","1978-09-28","Regular",NA,"M",12.0824175824176,"1966-09-06",10,4405,12.0684931506849
"3119","SAF","SAF-1978","Botha","1978-09-28","1989-01-18","Regular",NA,"M",10.3435210622711,"1966-09-13",11,8163.04166666667,22.364497716895
"3120","SAF","SAF-1989-1","Heunis","1989-01-19","1989-03-15","Regular",NA,"M",0.151098901098901,"1978-09-28",12,3821.04166666667,10.4686073059361
"3121","SAF","SAF-1989-2","Botha","1989-03-15","1989-08-14","Regular",NA,"M",0.417467948717949,"1989-01-19",13,206.958333333333,0.567009132420091
"3122","SAF","SAF-1989-3","deKlerk","1989-08-15","1994-05-10","Regular",NA,"M",4.75,"1989-03-15",14,1881.95833333333,5.1560502283105
"3123","SAF","SAF-1994","Mandela","1994-05-10","1999-06-16","Regular",NA,"M",5.11813186813187,"1989-08-15",15,3592,9.84109589041096
"3124","SAF","SAF-1999","Mbeki","1999-06-16","2008-09-25","Regular",NA,"M",9.31043956043956,"1994-05-10",16,5252,14.3890410958904
"3125","SAF","SAF-2008","Motlanthe","2008-09-25","2009-05-09","Regular",NA,"M",0.620879120879121,"1999-06-16",17,3615,9.9041095890411
"3126","SAF","SAF-2009","Zuma","2009-05-09","2015-12-31","Regular",10,"M",6.66769688644689,"2008-09-25",18,2653.04166666667,7.26860730593607
"3127","SAF","SAF-2009","Zuma","2009-05-09","2015-12-31","Regular",10,"M",6.66769688644689,"2009-05-09",19,2427.04166666667,6.64942922374429
"3128","SAL","SAL-1876-1","Andres del Valle","1876-02-12","1876-05-01","Regular",12,"M",0.217032967032967,"1871-04-15",2,1843,5.04931506849315
"3129","SAL","SAL-1876-1","Andres del Valle","1876-02-12","1876-05-01","Regular",12,"M",0.217032967032967,"1876-02-12",3,79,0.216438356164384
"3130","SAL","SAL-1876-2","Zaldivar","1876-05-01","1885-05-14","Irregular",12,"M",9.06594163359788,"1876-02-12",4,3379.00275462963,9.25754179350584
"3131","SAL","SAL-1876-2","Zaldivar","1876-05-01","1885-05-14","Irregular",12,"M",9.06594163359788,"1876-05-01",5,3300.00275462963,9.04110343734145
"3132","SAL","SAL-1885","Menendez","1885-05-22","1890-06-22","Irregular",12,"M",5.10164835164835,"1876-05-01",6,5165.00275462963,14.1506924784373
"3133","SAL","SAL-1885","Menendez","1885-05-22","1890-06-22","Irregular",12,"M",5.10164835164835,"1885-05-22",7,1857,5.08767123287671
"3134","SAL","SAL-1890","Ezeta","1890-06-22","1894-06-10","Irregular",12,"M",3.98076923076923,"1885-05-22",8,3306,9.05753424657534
"3135","SAL","SAL-1890","Ezeta","1890-06-22","1894-06-10","Irregular",12,"M",3.98076923076923,"1890-06-22",9,1449,3.96986301369863
"3136","SAL","SAL-1894","Guttierez","1894-06-10","1898-11-14","Irregular",12,"M",4.44505494505495,"1890-06-22",10,3067,8.4027397260274
"3137","SAL","SAL-1894","Guttierez","1894-06-10","1898-11-14","Irregular",12,"M",4.44505494505495,"1894-06-10",11,1618,4.43287671232877
"3138","SAL","SAL-1898","Regalado","1898-11-14","1903-03-01","Irregular",NA,"M",4.30494505494505,"1894-06-10",12,3185,8.72602739726027
"3139","SAL","SAL-1903","Escalon","1903-03-01","1907-02-28","Regular",NA,"M",4.01098901098901,"1898-11-14",13,3027,8.29315068493151
"3140","SAL","SAL-1907","Figueroa","1907-03-01","1911-02-28","Regular",NA,"M",4.01098901098901,"1903-03-01",14,2921,8.0027397260274
"3141","SAL","SAL-1911","Araujo","1911-03-01","1913-02-09","Regular",12,"M",1.9532967032967,"1907-03-01",15,2172,5.95068493150685
"3142","SAL","SAL-1911","Araujo","1911-03-01","1913-02-09","Regular",12,"M",1.9532967032967,"1911-03-01",16,711,1.94794520547945
"3143","SAL","SAL-1913","C. Melendez","1913-02-11","1914-08-15","Regular",NA,"M",1.51098901098901,"1911-03-01",17,1263,3.46027397260274
"3144","SAL","SAL-1914","Quinonez Molina","1914-08-29","1915-02-28","Regular",NA,"M",0.502747252747253,"1913-02-11",18,747,2.04657534246575
"3145","SAL","SAL-1915","C. Melendez","1915-03-01","1918-12-21","Regular",NA,"M",3.82142857142857,"1914-08-29",19,1575,4.31506849315068
"3146","SAL","SAL-1918","Quinonez Molina","1918-12-21","1919-02-28","Regular",NA,"M",0.18956043956044,"1915-03-01",20,1460,4
"3147","SAL","SAL-1919","J. Melendez","1919-03-01","1923-02-28","Regular",NA,"M",4.01098901098901,"1918-12-21",21,1530,4.19178082191781
"3148","SAL","SAL-1923","Quinonez Molina","1923-03-01","1927-02-28","Regular",NA,"M",4.01098901098901,"1919-03-01",22,2921,8.0027397260274
"3149","SAL","SAL-1927","Romeo Bosque","1927-03-01","1931-02-28","Regular",NA,"M",4.01098901098901,"1923-03-01",23,2921,8.0027397260274
"3150","SAL","SAL-1931-1","Arajuo, A.","1931-03-01","1931-12-02","Regular",1,"M",0.758241758241758,"1927-03-01",24,1737,4.75890410958904
"3151","SAL","SAL-1931-1","Arajuo, A.","1931-03-01","1931-12-02","Regular",1,"M",0.758241758241758,"1931-03-01",25,276,0.756164383561644
"3152","SAL","SAL-1931-2","Hernandez Martinez","1931-12-04","1934-08-29","Regular",NA,"M",2.74439102564103,"1931-03-01",26,1276.95833333333,3.49851598173516
"3153","SAL","SAL-1934","Menendez, A.I.","1934-08-29","1935-02-28","Regular",NA,"M",0.502861721611722,"1931-12-04",27,1182,3.23835616438356
"3154","SAL","SAL-1935","Hernandez Martinez","1935-02-28","1944-05-09","Regular",3,"M",9.22516025641026,"1934-08-29",28,3541,9.7013698630137
"3155","SAL","SAL-1935","Hernandez Martinez","1935-02-28","1944-05-09","Regular",3,"M",9.22516025641026,"1935-02-28",29,3357.95833333333,9.19988584474886
"3156","SAL","SAL-1944-1","Menendez, A.I.","1944-05-09","1944-10-21","Irregular",1,"M",0.453296703296703,"1935-02-28",30,3522.95833333333,9.65194063926941
"3157","SAL","SAL-1944-1","Menendez, A.I.","1944-05-09","1944-10-21","Irregular",1,"M",0.453296703296703,"1944-05-09",31,165,0.452054794520548
"3158","SAL","SAL-1944-2","Aguirre Salinas","1944-10-21","1945-02-28","Irregular",NA,"M",0.357142857142857,"1944-05-09",32,295,0.808219178082192
"3159","SAL","SAL-1945","Castaneda Castro","1945-02-28","1948-12-14","Regular",1,"M",3.80505952380952,"1944-10-21",33,1515.04166666667,4.15079908675799
"3160","SAL","SAL-1945","Castaneda Castro","1945-02-28","1948-12-14","Regular",1,"M",3.80505952380952,"1945-02-28",34,1385.04166666667,3.79463470319635
"3161","SAL","SAL-1948","Cordova","1948-12-15","1949-01-04","Irregular",NA,"M",0.0549450549450549,"1945-02-28",35,1406.04166666667,3.85216894977169
"3162","SAL","SAL-1949-1","Osorio","1949-01-04","1949-10-22","Regular",NA,"M",0.799450549450549,"1948-12-15",36,311,0.852054794520548
"3163","SAL","SAL-1949-2","Oscar Bolanos","1949-10-22","1950-09-14","Regular",NA,"M",0.89823717948718,"1949-01-04",37,617.958333333333,1.69303652968037
"3164","SAL","SAL-1950","Osorio","1950-09-14","1956-09-14","Regular",NA,"M",6.02197802197802,"1949-10-22",38,2518.95833333333,6.90125570776256
"3165","SAL","SAL-1956","Lemus","1956-09-14","1960-10-26","Regular",1,"M",4.12912087912088,"1950-09-14",39,3695,10.1232876712329
"3166","SAL","SAL-1956","Lemus","1956-09-14","1960-10-26","Regular",1,"M",4.12912087912088,"1956-09-14",40,1503,4.11780821917808
"3167","SAL","SAL-1960","Castillo","1960-10-26","1961-01-25","Irregular",1,"M",0.250114468864469,"1956-09-14",41,1594.04166666667,4.36723744292237
